ID,Name,Start Time,Location,Host URL,Time Updated
670,Life & Death: Probing the depths of emotion,3/05/2017 17:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5640b640-0156-47338bb8-000051b5demobedework%40mysite.edu,2016-12-14 10:05:33.767626
671,Youth Fellowship,3/05/2017 17:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56b915eb-0156-c334f3a4-000058e4demobedework%40mysite.edu_20170305T220000Z,2016-12-14 10:05:33.767631
672,Catholic Mass - Duke Chapel,3/05/2017 21:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dd94d9f5-000004bfdemobedework%40mysite.edu_20170306T020000Z,2016-12-14 10:05:33.767636
673,Women's Basketball at ACC Tournament,3/06/2017 00:01,AwayNeutral Site Game See Description,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57e1e0ef-0157-f7f6deb9-00007aaedemobedework%40mysite.edu_20170306T050000Z,2016-12-14 10:05:33.767641
674,Drop-In Advising for Graduate Students,3/06/2017 10:00,The Edge Bostock Library,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58eecd42-0158-f8e036d1-000007b3demobedework%40mysite.edu_20170306T150000Z,2016-12-14 10:05:33.767650
675,Catholic Daily Mass - Monday,3/06/2017 12:00,Duke Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-42427831-00007541demobedework%40mysite.edu_20170306T170000Z,2016-12-14 10:05:33.767656
676,School of Medicine Finances: A Primer,3/06/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-58f34bfa-0158-f37197b8-0000118edemobedework%40mysite.edu,2016-12-14 10:05:33.767661
677,Danielle Bailly - lecture,3/06/2017 18:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58d29677-0158-d4ec7a34-0000568ademobedework%40mysite.edu,2016-12-14 10:05:33.767666
678,Men's Basketball at ACC Tournament,3/07/2017 00:01,Chapel Hill NC,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57e1e0ef-0157-f7faab90-00007e2edemobedework%40mysite.edu_20170307T050000Z,2016-12-14 10:05:33.767671
679,Immunology Seminar Series,3/07/2017 11:30,Jones 143,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-57e1de10-0157-fc29a1b8-0000617fdemobedework%40mysite.edu,2016-12-14 10:05:33.767676
680,Ruth K. Broad Seminar,3/07/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-565478e9-0156-7f38bd70-000025e6demobedework%40mysite.edu,2016-12-14 10:05:33.767681
681,Teaching Conversations: Emerging or Delayed Adulthood,3/07/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-56df798d-0156-e27ac74f-0000317bdemobedework%40mysite.edu,2016-12-14 10:05:33.767686
682,Undergraduate Drop-in Advising,3/07/2017 13:30,Smith Warehouse - Career Center,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-58f34bfa-0158-f3d9c87f-00002113demobedework%40mysite.edu_20170307T183000Z,2016-12-14 10:05:33.767691
683,Drop-In Advising for Graduate Students,3/07/2017 14:00,The Graduate School Conference Room 207,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58f8fdd2-0158-f915de64-000008dedemobedework%40mysite.edu_20170307T190000Z,2016-12-14 10:05:33.767696
684,Catholic Daily Mass - Tuesday Evenings,3/07/2017 17:45,Falcone-Arena House,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-4244a4ea-00007764demobedework%40mysite.edu_20170307T224500Z,2016-12-14 10:05:33.767702
685,Basic Botany and Plant Groth,3/07/2017 18:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56e4a218-0156-e74c960b-00003529demobedework%40mysite.edu_20170307T230000Z,2016-12-14 10:05:33.767707
686,Tuesday Night Dinner,3/07/2017 18:30,Falcone-Arena House,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-4239ceef-00006d6ddemobedework%40mysite.edu_20170307T233000Z,2016-12-14 10:05:33.767713
687,Geimaru-za Nihon Buyo Troupe,3/07/2017 20:00,Bryan Center Reynolds Industries Theater,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-73c957c0-00001a22demobedework%40mysite.edu,2016-12-14 10:05:33.767718
688,Men's Basketball at ACC Tournament,3/08/2017 00:01,Chapel Hill NC,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57e1e0ef-0157-f7faab90-00007e2edemobedework%40mysite.edu_20170308T050000Z,2016-12-14 10:05:33.767723
689,Duke Toastmasters Meeting,3/08/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170308T120000Z,2016-12-14 10:05:33.767729
691,Nasher Reads Author Series with Lee Smith,3/08/2017 11:00,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-262915c9-000063eedemobedework%40mysite.edu,2016-12-14 10:05:33.767738
692,Midweek Prayer,3/08/2017 11:30,Duke Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-569760a6-0156-b2677305-00004ac4demobedework%40mysite.edu_20170308T163000Z,2016-12-14 10:05:33.767744
693,Catholic Daily Mass - Wednesday,3/08/2017 12:00,Duke Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-42459dca-0000784fdemobedework%40mysite.edu_20170308T170000Z,2016-12-14 10:05:33.767749
694,Regulatory Networks in Health and Disease,3/08/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-53d2f7a2-0153-f6edd3de-00004194demobedework%40mysite.edu_20170308T170000Z,2016-12-14 10:05:33.767757
695,OIT Training Learn IT @ Lunch - Internet of Things - Put a Chip in it!,3/08/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58d29677-0158-dfc86cde-000011e5demobedework%40mysite.edu,2016-12-14 10:05:33.767763
696,Undergraduate Drop-in Advising,3/08/2017 13:30,Smith Warehouse - Career Center,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-58f34bfa-0158-f3dbd172-000021f6demobedework%40mysite.edu_20170308T183000Z,2016-12-14 10:05:33.767768
697,Screening of Look and See film with director Laura Dunn,3/08/2017 17:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56fd4248-0157-0afec959-00006d39demobedework%40mysite.edu,2016-12-14 10:05:33.767773
698,Catholic Eucharistic Adoration - Goodson Chapel,3/08/2017 20:00,Divinity School Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-423c3769-00006f4cdemobedework%40mysite.edu_20170309T010000Z,2016-12-14 10:05:33.767779
699,Catholic Reconciliation Service - Goodson Chapel,3/08/2017 21:00,Divinity School Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-423e65b9-0000721fdemobedework%40mysite.edu_20170309T020000Z,2016-12-14 10:05:33.767785
700,Men's Basketball at ACC Tournament,3/09/2017 00:01,Chapel Hill NC,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57e1e0ef-0157-f7faab90-00007e2edemobedework%40mysite.edu_20170309T050000Z,2016-12-14 10:05:33.767790
701,Engineering Master's Drop-in Advising,3/09/2017 8:00,Teer 213C,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58d29677-0158-df06086b-00006375demobedework%40mysite.edu_20170309T130000Z,2016-12-14 10:05:33.767796
702,DVS Workshop:  Introduction to Stata,3/09/2017 10:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58b452ba-0158-cf4fe012-0000666ddemobedework%40mysite.edu,2016-12-14 10:05:33.767801
703,Catholic Daily Mass - Thursday YOH Football Center,3/09/2017 11:30,Yoh Football Center,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-424d6566-00007ac8demobedework%40mysite.edu_20170309T163000Z,2016-12-14 10:05:33.767806
704,DVS Workshop:  Rmarkdown -- A learning series on R,3/09/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58b452ba-0158-b5c3bad4-000030f7demobedework%40mysite.edu,2016-12-14 10:05:33.767812
705,Thursday Seminar Series,3/09/2017 12:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5576ff03-0155-7ed2de1b-00000c4ddemobedework%40mysite.edu,2016-12-14 10:05:33.767817
706,DVS Workshop:  ArcGIS Online,3/09/2017 1:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58b452ba-0158-cf74935f-00006cdddemobedework%40mysite.edu,2016-12-14 10:05:33.767822
707,Engineering Master's Drop-in Advising,3/09/2017 14:00,Teer 213C,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58d29677-0158-df0af6da-0000650ademobedework%40mysite.edu_20170309T190000Z,2016-12-14 10:05:33.767827
708,Dalton Conley Princeton,3/09/2017 15:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57e1e0ef-0158-01923a03-00007e55demobedework%40mysite.edu,2016-12-14 10:05:33.767832
709, Duke Fly Club- Steve Rogers (UNC),3/09/2017 16:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-56e87d66-0156-eb74fe6d-00007cebdemobedework%40mysite.edu_20170308T210000Z,2016-12-14 10:05:33.767837
710,Choral Vespers,3/09/2017 18:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-568e5692-0156-95164a81-00003345demobedework%40mysite.edu_20170309T230000Z,2016-12-14 10:05:33.767853
711,Gallery Talk - Caroline Bruzelius,3/09/2017 18:00,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-262bc520-0000643fdemobedework%40mysite.edu,2016-12-14 10:05:33.767882
712,Men's Basketball at ACC Tournament,3/10/2017 00:01,Chapel Hill NC,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57e1e0ef-0157-f7faab90-00007e2edemobedework%40mysite.edu_20170310T050000Z,2016-12-14 10:05:33.767888
713,Evolutionary Anthropology Talk Series,3/10/2017 11:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5753b7c6-0157-577f921c-00002e14demobedework%40mysite.edu,2016-12-14 10:05:33.767897
714,P&N 3rd-year Student Presentations,3/10/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-562ce2be-0156-2d00a09c-000005dddemobedework%40mysite.edu,2016-12-14 10:05:33.767903
715,Characterizing the cardiorespiratory effects of ozone in the air pollution mixture,3/10/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56fd4248-0157-33e78dd1-00007e10demobedework%40mysite.edu_20170310T170000Z,2016-12-14 10:05:33.767908
716,Systems approaches to cellular physiology,3/10/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-58b97e66-0158-bb61f518-000037bbdemobedework%40mysite.edu,2016-12-14 10:05:33.767913
717,Jummah,3/10/2017 12:45,Gray 229 (York Reading Room),calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-56517d87-0156-6b626a94-000023c5demobedework%40mysite.edu_20170310T174500Z,2016-12-14 10:05:33.767918
718,Undergraduate Drop-in Advising,3/10/2017 13:30,Smith Warehouse - Career Center,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-58f34bfa-0158-f3dfd830-000024e3demobedework%40mysite.edu_20170310T183000Z,2016-12-14 10:05:33.767924
719,Drop-In Advising for Graduate Students,3/10/2017 14:00,North Building 401 EIS office space,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-58f8fdd2-0158-f9026727-00000331demobedework%40mysite.edu_20170310T190000Z,2016-12-14 10:05:33.767929
720,Psychology & Neuroscience 2016-2017 Colloquium Series,3/10/2017 16:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-568e4c6c-0156-94df2666-00005016demobedework%40mysite.edu,2016-12-14 10:05:33.767935
721,Spring Recess Begins,3/10/2017 19:00,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-54c7ebdc-0154-eec7d343-00000a13demobedework%40mysite.edu,2016-12-14 10:05:33.767940
722,Cappella Pratensis,3/10/2017 20:00,Baldwin Auditorium,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-73e0454e-00001df7demobedework%40mysite.edu,2016-12-14 10:05:33.767945
723,Men's Basketball at ACC Tournament,3/11/2017 00:01,Chapel Hill NC,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57e1e0ef-0157-f7faab90-00007e2edemobedework%40mysite.edu_20170311T050000Z,2016-12-14 10:05:33.767951
724,Nasher Teen Meetup - Saturday Studio,3/11/2017 10:30,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-262db569-00006494demobedework%40mysite.edu,2016-12-14 10:05:33.767956
725,Slow Art Tour,3/11/2017 11:00,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-262ee219-000064e9demobedework%40mysite.edu,2016-12-14 10:05:33.767961
726,Spring Breakthrough,3/12/2017 00:01,Perkins Library The Link,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-576e6ec6-0157-769dccd9-00003e69demobedework%40mysite.edu_20170312T050000Z,2016-12-14 10:05:33.767967
727, Wee Praise (Westbrook Building),3/12/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a3099922-00006f7bdemobedework%40mysite.edu_20170312T134500Z,2016-12-14 10:05:33.767972
728, Godly Play (Langford Building),3/12/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a30b62e2-00006fd0demobedework%40mysite.edu_20170312T134500Z,2016-12-14 10:05:33.767977
729, Youth Sunday School (Westbrook Building),3/12/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a30e2e9f-00007079demobedework%40mysite.edu_20170312T134500Z,2016-12-14 10:05:33.767982
730, Adult Forum (Westbrook Building),3/12/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a306dbfb-00006e86demobedework%40mysite.edu_20170312T134500Z,2016-12-14 10:05:33.767987
731,Catholic Mass - Goodson Chapel,3/12/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170312T150000Z,2016-12-14 10:05:33.767992
732,University Worship,3/12/2017 11:00,Duke Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5434eacf-0154-350a21e0-00001075demobedework%40mysite.edu_20170312T150000Z,2016-12-14 10:05:33.768000
733,Choral Evensong,3/12/2017 16:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-568e5692-0156-953746f9-00004e9bdemobedework%40mysite.edu_20170312T200000Z,2016-12-14 10:05:33.768005
734,Disciplines: Music for Lent,3/12/2017 17:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5640b640-0156-4734e359-0000520bdemobedework%40mysite.edu,2016-12-14 10:05:33.768010
735,Youth Fellowship,3/12/2017 17:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56b915eb-0156-c334f3a4-000058e4demobedework%40mysite.edu_20170312T210000Z,2016-12-14 10:05:33.768015
736,Catholic Mass - Duke Chapel,3/12/2017 21:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dd94d9f5-000004bfdemobedework%40mysite.edu_20170313T010000Z,2016-12-14 10:05:33.768020
737,Spring Breakthrough,3/13/2017 00:01,Perkins Library The Link,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-576e6ec6-0157-769dccd9-00003e69demobedework%40mysite.edu_20170313T040000Z,2016-12-14 10:05:33.768026
738,Art with the Experts: South Regional Library Branch,3/13/2017 19:00,South Regional Library Branch 4505 S. Alston                  -,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-2630bc2f-0000653edemobedework%40mysite.edu,2016-12-14 10:05:33.768031
739,Spring Breakthrough,3/14/2017 00:01,Perkins Library The Link,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-576e6ec6-0157-769dccd9-00003e69demobedework%40mysite.edu_20170314T040000Z,2016-12-14 10:05:33.768037
740,Pinnell Center Monthly Meeting,3/14/2017 11:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-55e4695f-0155-e4b099bb-00000480demobedework%40mysite.edu_20170314T153000Z,2016-12-14 10:05:33.768043
741,Immunology Seminar Series,3/14/2017 11:30,Jones 143,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-57e1de10-0157-fc2b8b27-00006278demobedework%40mysite.edu,2016-12-14 10:05:33.768048
742,Neurobiology Invited Seminar,3/14/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-565478e9-0156-7f3db4e1-000025e9demobedework%40mysite.edu,2016-12-14 10:05:33.768053
743,Walk With a Doc,3/14/2017 17:30,Marshall I. Pickens Building,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-55e441e6-0155-efbccd07-0000643bdemobedework%40mysite.edu_20170314T213000Z,2016-12-14 10:05:33.768058
744,Spring Breakthrough,3/15/2017 00:01,Perkins Library The Link,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-576e6ec6-0157-769dccd9-00003e69demobedework%40mysite.edu_20170315T040000Z,2016-12-14 10:05:33.768064
745,Duke Toastmasters Meeting,3/15/2017 7:00,Duke Credit Union 2200 W. Main Street,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-57832023-0157-8a6e43ab-0000637ddemobedework%40mysite.edu_20170315T110000Z,2016-12-14 10:05:33.768069
746,Finance Seminar Series |,3/15/2017 10:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-56fd4248-0157-1faa9c1f-0000624edemobedework%40mysite.edu_20170315T143000Z,2016-12-14 10:05:33.768075
748,Midweek Prayer,3/15/2017 11:30,Duke Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-569760a6-0156-b2677305-00004ac4demobedework%40mysite.edu_20170315T153000Z,2016-12-14 10:05:33.768085
749,Regulatory Networks in Health and Disease,3/15/2017 12:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-53d2f7a2-0153-f6edd3de-00004194demobedework%40mysite.edu_20170315T160000Z,2016-12-14 10:05:33.768090
750,PRATTically Speaking Toastmasters Club Meeting,3/15/2017 12:00,Hudson Hall 207,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-30d65c14-0000534edemobedework%40mysite.edu_20170315T160000Z,2016-12-14 10:05:33.768095
751,Spring Breakthrough,3/16/2017 00:01,Perkins Library The Link,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-576e6ec6-0157-769dccd9-00003e69demobedework%40mysite.edu_20170316T040000Z,2016-12-14 10:05:33.768101
752,Thursday Seminar Series,3/16/2017 12:30,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5576ff03-0155-7ed425b3-00000cf6demobedework%40mysite.edu,2016-12-14 10:05:33.768106
753,Evolutionary Anthropology Talk Series,3/17/2017 11:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5753b7c6-0157-577ff9d5-00002e69demobedework%40mysite.edu,2016-12-14 10:05:33.768115
754,Jummah,3/17/2017 12:45,Gray 229 (York Reading Room),calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-56517d87-0156-6b626a94-000023c5demobedework%40mysite.edu_20170317T164500Z,2016-12-14 10:05:33.768120
755,Art + Nature: Artwork Inspired by the Doris Duke Center Gardens at Duke Gardens,3/18/2017 9:00,Doris Duke Center at Sarah P. Duke Gardens,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-56fd49ba-0157-0b2977b8-0000465bdemobedework%40mysite.edu,2016-12-14 10:05:33.768126
756,Nasher Creates: Sketching in the Galleries,3/18/2017 10:00,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-26338dac-000065e8demobedework%40mysite.edu,2016-12-14 10:05:33.768132
757,EXHIBITION OPENS: Miserere et Guerre,3/18/2017 1:00,None,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-26328338-00006593demobedework%40mysite.edu,2016-12-14 10:05:33.768137
758,Catholic Mass - Goodson Chapel,3/19/2017 9:30,Divinity School Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-4f40a47f-014f-4238344e-00006c2cdemobedework%40mysite.edu_20170319T133000Z,2016-12-14 10:05:33.768142
759, Wee Praise (Westbrook Building),3/19/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a3099922-00006f7bdemobedework%40mysite.edu_20170319T134500Z,2016-12-14 10:05:33.768148
760, Godly Play (Langford Building),3/19/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a30b62e2-00006fd0demobedework%40mysite.edu_20170319T134500Z,2016-12-14 10:05:33.768153
761, Youth Sunday School (Westbrook Building),3/19/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a30e2e9f-00007079demobedework%40mysite.edu_20170319T134500Z,2016-12-14 10:05:33.768158
762, Adult Forum (Westbrook Building),3/19/2017 9:45,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-569c8e38-0156-a306dbfb-00006e86demobedework%40mysite.edu_20170319T134500Z,2016-12-14 10:05:33.768163
763,Catholic Mass - Goodson Chapel,3/19/2017 11:00,Goodson Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-4cc8788f-014c-dda97066-00001c66demobedework%40mysite.edu_20170319T150000Z,2016-12-14 10:05:33.768168
764,University Worship,3/19/2017 11:00,Duke Chapel,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5434eacf-0154-350a21e0-00001075demobedework%40mysite.edu_20170319T150000Z,2016-12-14 10:05:33.768174
765,Art + Nature: Artwork Inspired by the Doris Duke Center Gardens at Duke Gardens,3/19/2017 1:00,Doris Duke Center at Sarah P. Duke Gardens,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-56fd49ba-0157-0b41a665-00004cc4demobedework%40mysite.edu,2016-12-14 10:05:33.768179
766,Free Film Series: Do the Right Thing,3/19/2017 15:00,Nasher Museum of Art,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ee-5824363a-0158-26359248-00006692demobedework%40mysite.edu,2016-12-14 10:05:33.768185
767,Choral Evensong,3/19/2017 16:00,,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-568e5692-0156-953746f9-00004e9bdemobedework%40mysite.edu_20170319T200000Z,2016-12-14 10:05:33.768190
768,Anat Cohen Quartet,3/19/2017 17:00,21c Museum Hotel Durham                  -,calendar.duke.edu/events/show?fq=id%3ACAL-8a0870ef-5549ba19-0155-73e5dd36-00001df8demobedework%40mysite.edu,2016-12-14 10:05:33.768195
